5000 3
11.837466 -2.987425 -3.451179
6.998194 -1.260547 -1.563316
8.855776 8.096383 -0.092387
16.099478 -0.071860 -6.692126
13.676482 6.758676 -5.032045
4.003971 4.364127 -0.947840
11.838899 -2.774020 -10.165304
14.265291 0.882014 -5.224783
8.641875 -1.363543 2.875611
15.606339 -0.692366 -8.167359
8.626888 -3.366790 -1.292729
8.499942 -1.863886 -6.706913
7.870457 0.957916 -0.236311
6.612424 0.167493 -8.021497
14.242599 -1.303456 0.343815
4.845225 2.663953 0.717459
8.964538 2.205609 5.406416
4.200354 2.695505 -7.737538
16.594086 0.557123 4.074606
10.386926 -0.578047 -1.758415
9.776144 1.403039 -5.449625
4.183210 3.170743 -1.437320
12.376205 7.339320 4.403553
10.000351 -3.483273 -0.685278
4.650267 3.358629 -8.127501
10.426455 5.846234 -3.935482
6.205571 3.558283 5.006734
7.906573 1.829446 -9.925744
8.511936 6.447518 1.621043
13.323129 -0.182686 -4.401881
7.306640 -4.074890 -2.982555
12.224477 3.754442 -10.662372
7.456419 0.326080 -3.416210
5.303983 6.653149 -4.281004
7.417234 5.724600 -2.010548
11.531816 -1.133735 2.574405
10.090377 -4.827581 -2.741908
12.901732 4.919169 -3.870967
14.535027 3.243896 6.166467
8.364851 4.100925 -6.578327
6.115947 5.968633 -4.732281
6.033973 -2.434556 -7.849999
9.092164 -2.662759 -2.499763
5.766733 4.012135 -5.234012
8.829530 0.764953 1.513263
18.807302 5.606654 -4.779042
16.705641 3.923099 -4.510437
14.408346 -4.686246 -2.021044
9.253202 10.416885 -1.915004
16.325739 -0.310071 -9.138714
14.565124 -3.059562 -4.938853
7.707841 4.550017 0.768581
12.193988 -5.369564 -8.156602
6.525406 2.328710 -1.302217
8.683467 2.861161 0.966295
13.527376 5.576683 -0.600459
8.502411 -3.801685 -7.266212
14.122046 3.417302 4.947185
15.378858 0.947362 -4.688147
18.555593 6.289900 1.176369
8.897830 4.720879 3.353603
13.843856 1.970424 3.260477
9.623705 3.655885 -5.925573
15.874782 5.405766 -0.417174
13.254768 -1.187295 -0.691454
5.014009 -0.760959 -4.812412
9.590015 -0.826149 -8.960925
8.304845 -0.923885 -5.563582
7.960274 4.548474 0.600135
8.630977 -3.543274 -3.792160
5.305161 5.432277 -3.512696
9.188180 7.426357 -6.793582
12.408743 -2.692552 -5.155565
12.981053 9.805080 -1.654165
10.464839 6.424298 -7.584896
18.456520 4.351491 -0.301357
11.773248 -1.565332 -8.997183
10.729861 -0.312230 -2.695271
8.142742 0.225705 -6.753751
8.648990 -3.831184 2.006428
9.724968 1.539033 4.769853
7.462771 4.212276 -1.625168
11.323616 -2.459408 -1.468525
16.426590 -4.751405 -2.727490
11.374639 1.477610 -7.596517
12.370260 -2.760066 0.086076
14.153824 -2.729984 0.984943
7.021411 1.408794 -10.275976
13.237238 8.113660 -3.122453
5.764771 3.514172 -5.720201
12.327973 6.811004 -3.492544
18.046432 1.771804 3.071810
9.027625 -2.238013 -3.793331
5.159167 6.710497 -1.359210
11.742883 -5.136682 -7.812449
11.857955 2.540411 -5.559834
9.551366 -1.077670 -4.497012
11.918784 -4.928633 -1.173679
12.451981 3.897085 -0.772799
6.613103 4.632934 -7.541008
18.043390 3.283303 -4.415696
9.498831 0.598124 4.962798
9.368798 -2.275082 -3.665421
8.526789 4.475394 -5.664932
3.937792 0.724265 -3.331842
11.017312 -1.701974 -3.861951
6.019266 4.505979 1.726309
14.861403 3.515604 3.821682
7.234787 1.505347 -8.781844
4.249425 7.134231 -2.704241
6.137575 -2.685976 -5.504514
6.859414 3.582401 -4.061226
10.575674 1.300750 0.342648
12.449050 2.197824 -1.458974
9.007275 2.524103 5.450219
12.330571 7.888521 0.247860
6.885307 -3.997674 -4.892395
14.551843 -0.103500 -9.396142
9.875660 5.998181 -5.758429
8.870806 7.537954 -4.431357
6.212710 1.759460 -4.261310
15.186043 -3.314028 2.389040
9.838258 -2.805517 -7.053996
15.941802 -0.907016 -7.570436
14.749675 0.719599 5.685819
3.908027 4.109516 -1.308335
11.864636 -5.818902 -5.555188
5.859526 4.019700 -5.176497
9.083832 -6.165152 -2.820514
11.286070 0.663633 5.893937
7.684596 3.646584 2.122857
16.185175 -3.425448 -4.643682
13.731827 -2.151020 -1.467634
5.189140 4.639168 -4.544549
16.871048 6.030139 0.780244
8.423087 6.256162 -4.465064
14.557560 7.404408 1.216379
13.341006 3.422550 -4.308242
12.289639 -3.920583 -0.883420
11.448586 3.033167 -5.648522
17.709259 1.217367 -6.527407
4.923632 4.989199 -1.351163
10.829138 -0.176623 -5.237822
14.106648 2.186221 0.232972
5.996839 3.412137 0.287765
7.467935 0.936954 -1.837240
7.928369 1.596838 0.707392
7.836347 0.819893 -0.239807
2.997504 3.178301 -0.401991
13.294171 -2.470936 -2.530701
10.786077 -1.778593 5.323501
10.961292 7.667382 -7.267043
9.471491 -4.759312 -3.818713
8.788098 6.477007 -3.071694
17.747486 2.911556 0.107943
17.663532 5.228813 -0.462795
15.435431 9.307541 -3.207992
10.490974 7.653992 4.455659
8.897136 2.621940 -8.847662
9.050515 0.071207 2.613104
9.859816 2.504617 -4.988963
4.670668 -2.798880 -6.538902
13.441469 -2.505596 3.760261
2.683846 3.077736 -2.455959
7.624564 2.647539 -1.282252
13.264831 9.370650 -7.057150
13.084617 7.395441 2.702514
11.542491 4.918322 -7.108420
10.165017 -2.738812 0.898759
17.695614 -3.756956 -4.295578
19.189631 0.024512 -3.065716
13.514217 -1.365785 -0.200286
10.074755 -3.634708 2.586010
8.888304 7.426859 -1.175522
17.070442 2.907799 -2.464412
5.717539 -3.466633 -6.461482
10.045639 2.322001 -2.643879
16.233873 9.016864 -3.435181
18.401859 0.883383 -3.764101
4.250087 5.217392 1.376671
10.011203 7.270202 -6.462707
9.320760 2.526016 -8.555676
10.541512 4.916845 -6.489225
12.218475 -5.428862 0.556154
4.393734 2.602135 2.217443
11.554116 2.762117 -5.720562
5.363161 -3.855803 -2.498178
12.724053 1.689941 -3.060934
19.324615 0.589697 -0.234767
3.818298 -0.623431 -5.759169
11.746270 -2.657655 -7.686344
18.159298 1.312021 2.796013
13.166431 -2.629165 -3.129074
9.174647 3.400556 -2.484115
11.810780 -1.325072 -4.644818
13.627850 7.376669 -6.775858
12.919852 1.978032 -1.475585
15.017682 2.381642 -2.049322
5.837635 5.790411 -4.805915
18.094580 4.221547 -3.246179
7.410555 8.433776 -0.214908
16.600916 -0.562171 -5.187018
9.598074 4.087162 -6.925029
12.419154 5.722169 -3.038558
10.485044 -0.260870 0.222835
13.703362 -6.076108 -3.547725
14.053605 -2.616512 -7.896586
16.978050 1.717334 -9.220976
19.283789 0.510769 -0.044339
11.993906 -4.952667 -1.288267
15.635876 -2.788759 -0.389829
15.069404 1.849890 1.151455
11.415450 7.389102 -3.838564
19.161095 -0.007563 0.450198
14.911385 -2.434915 -2.210979
8.215755 5.829226 2.801871
15.889891 3.701636 3.590034
9.632134 -5.368164 -6.535188
16.521133 5.420205 1.190701
12.405741 1.462802 -4.793230
13.102982 2.116873 0.125197
14.258202 5.089752 1.793206
10.347942 -6.080991 1.096531
7.717342 5.318797 1.154142
10.175613 6.116619 -3.953055
6.984017 6.523256 -3.524560
4.492010 -1.498578 -3.908530
8.272238 3.994362 -2.363827
11.563539 2.487744 1.510575
4.482728 3.942350 0.825303
8.614336 -0.114566 1.270673
7.970754 4.908266 -5.939343
5.772841 4.618668 -2.190276
6.733922 0.261695 -5.731969
15.605173 4.590063 -5.080944
5.763447 -4.901577 -0.556672
18.182318 -2.262387 -4.272446
17.938814 -0.278697 2.339718
10.279303 4.964092 -7.629140
9.506155 -3.759379 -9.021803
14.270104 6.070504 -4.014177
11.217578 -5.061764 1.868593
18.696877 4.324269 0.700069
17.744421 -3.757106 -4.266275
5.477467 5.565510 -0.131076
11.019155 2.897445 -2.419204
8.655656 -3.873960 2.029111
14.781449 3.280287 -5.623580
17.411686 3.963089 -6.522668
10.914724 -2.586067 -9.552257
16.258215 4.329124 -9.554471
10.653983 -1.103959 0.544608
9.544448 5.004171 -11.059257
6.542385 -2.617749 -4.078352
8.138185 -0.112193 -1.519303
5.932495 1.774520 -3.621167
16.767330 2.008980 -9.477885
5.208280 -0.147895 3.606020
7.387761 -3.222214 3.108224
10.170083 9.200900 -3.589818
8.750837 -0.149872 -1.186063
9.014630 -1.775553 -10.119745
12.056021 10.316332 -3.393100
11.738155 1.183479 2.669911
9.122637 4.207815 -3.936082
7.620178 -4.536761 -3.467597
14.664119 8.649144 -0.412070
18.855970 3.714507 -5.257802
10.725311 1.394337 4.233969
11.298899 -2.148951 4.736726
12.137121 0.915749 4.938164
14.502316 10.168555 -4.342887
16.961210 -1.723785 0.596209
7.385171 6.071844 -1.952706
12.290819 -0.586583 3.158679
8.311593 3.301688 -10.989300
13.945169 -3.563505 -0.446520
3.967585 0.926908 -6.510712
18.961454 4.010231 -1.432445
5.553727 -2.304293 2.663087
12.832858 -2.976089 4.114159
15.227357 -0.965070 -0.985976
16.666067 4.924457 -6.516008
11.245193 -2.475484 -0.155233
18.371426 -1.959251 1.870692
15.047738 6.848026 -0.259838
10.532344 -0.719721 -1.790314
7.336728 -2.219046 1.280949
14.011010 -3.970793 -4.476715
7.338068 2.909197 -2.266399
11.805261 1.268440 -3.526365
7.656320 0.489795 3.094647
11.128520 1.401511 -7.804854
5.795596 4.647000 3.025541
6.087715 7.312385 0.371107
15.776620 -1.890824 -5.375286
17.237589 -4.641417 -4.890217
15.728531 7.523779 -3.188937
11.985863 2.222515 -9.933426
7.990397 7.010553 -7.272096
7.661420 7.428930 0.628611
16.558304 -2.886060 -6.652003
7.741335 -0.524586 -0.324857
10.369600 6.087149 -2.362381
10.892076 0.049082 -6.757375
10.021669 4.452974 6.091665
15.614017 4.840431 0.802641
15.554490 6.415882 -5.220648
6.201426 3.078184 2.196713
12.791504 -0.717917 -4.826057
10.841739 -4.252207 -0.909512
11.309600 -1.864875 -1.794139
6.607144 0.635879 -9.618123
8.254664 8.491958 1.711369
16.936556 -1.297266 0.075153
2.987133 3.212738 -0.342778
13.710341 3.432928 -8.362779
5.789838 3.402957 -0.034726
15.734891 7.219907 -6.699667
14.316366 1.889177 2.461933
19.472399 4.101139 -2.185762
9.765906 3.039151 3.725555
15.391754 8.766602 -4.314940
8.379367 0.467761 -4.941577
14.774637 0.205535 0.950749
8.038382 -5.468513 -5.038002
12.921421 6.931986 -2.387970
14.041411 3.456777 -9.847486
16.407930 3.568815 2.542417
9.504969 -4.566761 -5.560785
8.930174 3.991254 -7.754923
4.939421 2.412640 -7.007976
11.744072 -2.455456 3.077262
14.139256 9.593963 -2.117825
4.602879 3.152532 -1.217396
7.187544 0.814712 -4.011934
10.111767 -3.996585 -6.734968
12.665504 -3.747176 0.624287
13.685163 1.157176 -0.554336
14.790957 3.787920 -6.211440
8.374888 -5.214285 -1.979486
7.011665 3.383345 2.753648
9.262748 -2.020273 1.567397
11.080463 10.074665 1.013997
8.240663 8.653123 -1.320046
9.352202 1.543523 -3.612328
8.264625 3.330541 -11.042084
14.646851 1.955160 -9.921363
7.669015 0.719229 -0.373553
5.548172 -0.618007 -1.247950
8.845844 -0.504193 1.194084
3.064026 1.892811 -1.362227
11.595535 6.520077 -2.796864
9.326302 -3.444397 0.299972
5.506329 5.933682 0.446033
7.979543 -4.916744 -4.290164
8.938684 0.756527 -11.442157
13.108438 7.255412 0.878553
17.129398 2.122318 -5.841395
9.652490 5.849840 -8.124426
5.482294 -2.984271 -0.162936
6.067844 2.982570 2.049037
7.093549 2.104933 4.367591
15.778420 -0.070604 -6.525780
10.029449 2.048696 -6.519202
11.182302 6.917007 -1.859746
5.809072 4.088660 -2.423194
12.937099 4.936306 -7.330852
17.073996 2.545234 -1.287709
11.924072 0.728771 -3.105326
18.065207 -1.076226 -5.323484
12.473055 -3.516043 -8.048437
8.708706 4.053021 0.840594
8.962839 6.137681 2.745852
5.110178 0.774814 -0.668938
18.140417 0.047484 -7.106753
8.510965 -3.593195 -3.689352
14.796234 4.810673 -3.927109
17.797129 3.084520 2.356407
8.451062 3.183297 -5.079730
10.441022 2.876988 0.744937
9.883006 -0.398194 -8.650261
9.182211 -0.310176 -5.608708
13.463501 -5.099676 -0.411825
12.627870 4.858035 5.813718
5.819113 5.905929 -6.362129
15.725756 -1.052511 -7.748330
7.357411 -4.420551 0.901923
7.348734 4.950195 4.368782
13.291185 7.216594 2.683195
10.943170 -2.343457 -2.930801
19.028965 4.183958 1.322230
12.223747 2.879134 2.229742
6.771748 2.889299 -5.293267
13.017276 -5.743088 -6.790643
8.145086 1.032959 -5.468554
11.468699 2.590721 2.602594
8.112930 6.326017 -6.454749
11.928169 -4.073860 -2.796793
14.574385 -1.782576 -7.231807
8.653064 8.547119 -8.324859
12.940112 -6.231513 -1.586459
13.104548 -3.889956 -3.222662
6.224946 1.250574 -2.842454
17.830906 0.942672 -0.346306
11.555368 -2.579518 -0.499163
11.418137 6.713098 5.420600
14.222533 8.218340 1.769966
13.340890 0.111899 5.659079
9.878413 4.567588 -11.241884
9.734613 6.849537 0.334387
15.782702 -1.052460 3.925278
14.610517 3.827998 3.916488
7.433710 -1.354757 -1.762994
13.604416 2.607517 -7.070259
18.833637 2.559723 -5.216429
5.995444 4.938950 -0.223305
14.054191 2.828310 -4.001729
9.078950 9.069534 2.804902
7.726241 3.652017 -6.271786
11.539128 4.354048 -6.908304
3.845669 -0.782908 -5.631059
14.438706 -1.342311 -4.652719
18.112825 -1.054036 -5.433608
9.030293 2.580255 -6.592331
11.575099 -2.000277 -1.761765
15.223490 3.909502 -0.596995
5.044710 0.812371 -0.654859
12.734292 -1.281553 -1.293738
10.757305 0.651492 -0.194847
16.392195 -2.713085 -6.595860
13.130710 2.370873 1.393008
12.393670 0.911024 3.451015
9.121757 -0.100205 2.641697
13.694979 -4.574104 -2.973335
10.701442 -0.186789 -6.739129
7.508326 2.662938 -10.381750
10.261433 6.406796 -2.174568
15.566296 7.868757 -1.354326
9.941562 -0.385739 -8.656763
6.431064 -0.479744 -0.545217
14.434172 -1.565685 4.344724
16.954956 1.569173 0.528085
12.681079 -4.654036 -4.500808
17.817656 0.911370 -8.106997
17.830933 1.909472 -5.916871
6.358237 -1.377535 -3.462476
10.923909 0.923614 -2.460647
15.649851 -5.149831 -0.198553
7.722066 -1.236081 0.496757
7.960926 1.378657 -2.016646
5.060928 -1.247629 -0.080673
7.207337 -4.689949 1.004786
7.872856 8.811207 -7.464756
3.957915 0.149925 0.713444
12.444522 6.450774 -1.004270
14.544887 -3.174847 3.782015
11.766752 3.972718 -3.941566
10.460470 4.525029 -9.029290
7.187829 -5.469753 -1.518925
5.107745 8.091843 -0.835382
10.166173 -5.627365 -2.538678
12.793243 2.318444 2.533602
10.446114 4.977518 -1.621891
15.202489 2.920962 -8.391768
3.577512 1.570003 -1.125793
6.893133 0.321435 -9.932587
9.332150 -5.462996 -1.410301
4.433061 2.808957 2.429286
14.577159 0.937946 5.805843
15.364462 -3.990687 -2.090968
10.047809 -2.983812 -9.611468
13.827827 -3.067426 0.435450
14.696115 -5.403432 -5.434665
12.566350 2.840394 -3.953312
15.013472 -1.749623 1.882442
15.936443 -0.956417 3.800293
12.477837 2.103285 -10.642551
5.963281 1.736013 -3.951687
7.915132 8.251231 -7.880818
15.733128 -0.629026 -3.328181
7.552710 -2.109911 -5.093366
12.093705 2.711630 -1.744526
16.869053 6.447427 2.371038
16.094326 -2.685240 -6.159621
11.103592 -2.424862 0.208034
17.342991 0.326957 -0.109694
12.251847 -0.210935 4.791199
16.981888 5.042264 -8.375608
9.675920 -2.188259 -0.927345
14.244436 0.862059 -6.441941
13.278800 7.171819 2.611756
13.629840 4.587568 0.221873
10.855018 7.053686 -9.924184
12.721352 6.467553 -4.010847
14.135597 -3.039706 -9.348903
16.250710 0.550943 1.272304
11.013626 4.555010 2.361878
10.603984 1.308371 4.316445
10.568892 8.741555 -3.283578
11.198997 0.161002 0.847044
11.259829 10.560619 -4.698275
3.131861 3.091208 -0.251101
13.068750 -3.893015 2.942673
12.303695 6.582577 -9.611236
4.343569 1.906360 -2.669419
15.550125 1.323417 -0.071281
7.506698 5.470785 2.925740
12.015653 5.660208 -4.516180
12.181520 2.771499 -2.967804
14.945728 7.043248 -0.728506
9.629234 7.448192 -4.489152
16.081306 3.819415 -6.791020
9.082155 -3.016796 -0.256860
8.597845 3.455904 -0.057107
13.832541 -1.870968 -4.894002
15.124145 -0.100438 0.726366
12.021564 -2.836200 -10.030499
14.902034 -2.822379 -5.063455
11.455563 5.125508 -0.194336
5.038884 2.650021 1.127977
13.015038 1.026435 -7.600437
11.264574 0.269215 -8.638382
16.794106 0.208727 2.053420
9.748731 7.012684 0.220891
6.915819 6.110541 -1.303206
7.176356 -4.587006 0.998220
13.870815 4.391070 3.663625
16.225744 2.157370 -7.839108
10.105896 0.716551 -8.588249
13.252523 3.593928 -4.371243
5.360680 2.273522 1.290895
10.289268 5.779961 2.644078
15.434441 4.429024 -0.386463
12.821421 -4.621078 -4.585835
11.759056 10.853020 -5.021487
15.255804 -2.307507 -4.460404
13.104313 -0.309499 5.545121
13.357454 2.855805 -7.128869
17.433542 4.951099 -0.799247
11.247796 5.669436 -5.044755
13.579255 8.336147 3.491319
16.530418 0.256136 1.454738
9.412183 9.031494 -1.852414
11.266000 -1.481667 -5.057659
8.082036 0.112695 -1.740007
9.810660 4.583791 -4.962423
15.151093 4.369884 -7.597069
11.491673 4.977549 -0.314256
10.786527 5.112185 -11.098605
10.702978 3.622068 -3.857800
9.141652 9.790521 -2.151909
12.758796 1.557033 -10.547129
10.900648 -3.472672 -5.562558
14.364529 -0.981062 -4.804190
11.389922 5.270309 -3.652355
16.539968 0.787867 3.724418
11.534716 -3.095759 4.015826
16.051760 8.712926 0.886714
11.950092 -5.850411 -2.459236
14.895844 -4.093969 -3.296457
11.048655 -5.379361 1.980004
11.322574 7.565445 0.699214
13.568813 6.967104 -3.772036
11.323987 6.340556 -0.076400
9.836446 0.157750 -4.403080
13.552135 0.641167 -6.275006
11.306121 -2.037527 4.763412
14.626859 -0.104342 -9.326932
9.846875 0.359855 6.107798
10.525901 2.708445 3.861303
7.144633 7.007683 -1.252708
13.572207 7.428905 -1.392594
4.937024 1.111442 -8.708609
7.909153 0.269047 4.933387
11.908096 3.399897 -11.036798
7.036726 3.828625 0.249937
11.914783 3.083349 -2.087991
10.321762 8.300973 -4.270783
10.884053 5.432620 1.572467
6.816078 -4.044776 -4.975080
16.670797 -3.615051 -5.011466
11.136844 1.382892 -4.706785
11.234684 2.067822 -3.922836
11.212976 -1.979939 -3.114558
8.275018 10.493454 -1.985792
17.399168 4.341062 3.222733
14.770425 9.825452 -5.065067
9.146006 10.128778 -0.124678
14.030523 2.360721 -6.477307
9.915382 1.333879 -3.195395
6.657471 1.261613 1.792564
10.048570 1.591708 -3.388690
13.144727 -2.221020 -6.854518
7.974251 -0.643357 -7.601245
10.664040 -0.429673 -1.616594
7.791691 -3.707546 -0.381449
16.038071 2.087394 -7.940610
14.262496 9.553336 -2.322554
10.588968 -0.208835 -5.376219
11.490999 2.677034 -0.994579
10.264265 1.590431 -9.599809
4.387020 5.318370 -7.692810
5.930708 3.721912 0.673261
16.512074 6.485757 -3.888108
13.451000 -0.585623 -0.010716
11.113648 9.539479 -5.627964
15.516306 -5.539194 -2.228025
9.745419 6.298751 -3.947487
11.345084 -4.706426 -6.004937
8.904962 4.818063 -0.448674
16.853729 -1.494004 -4.760514
18.959909 4.189852 1.291685
6.087070 1.544050 -6.877264
13.162107 5.328631 2.398928
11.406702 3.854044 -8.194112
14.085258 -3.390387 -2.913100
3.835605 0.014074 0.558233
18.528749 1.155669 -3.738732
16.010183 5.071698 -4.681793
14.116188 2.821254 1.331460
9.906130 6.395194 -3.853947
10.976861 1.781014 -4.012846
11.813169 6.344648 1.499415
4.338576 3.756135 3.167186
13.756484 3.438722 -2.905573
11.500679 6.581452 2.550656
8.264304 5.126066 1.307668
15.445970 2.619461 -8.241204
14.788797 4.847575 -4.308601
5.708108 -0.492570 -1.586410
9.436183 3.787929 -9.377615
14.978686 4.398113 -10.429812
11.178683 3.483580 -6.373706
16.612507 4.964471 -6.320377
18.750347 2.065350 1.378378
17.809801 7.043833 -2.798172
14.465472 -2.294890 -9.792821
15.291026 2.226720 -3.763025
8.888335 7.429590 3.765137
15.037383 7.824326 -5.179623
9.081593 1.670805 -1.491182
17.501123 1.217704 1.627273
5.701249 1.205520 -0.394258
6.871637 2.301949 -0.283605
8.378777 -2.707032 4.157070
4.371654 5.370376 -4.701963
10.301230 4.679273 -9.230113
5.808959 4.407725 -8.072654
6.927794 3.540991 -4.025131
6.951481 9.967162 -0.622236
8.391071 -0.070025 -9.380681
10.067191 -0.248476 -6.885155
8.030912 4.671224 -7.624358
9.194028 1.026487 -7.134120
10.574061 7.900991 1.937822
12.557288 5.368616 -8.760173
19.052315 3.938637 -2.253172
13.457927 9.782916 -0.699442
9.083331 2.234593 -7.741819
4.943191 8.288891 -3.981462
12.335312 -3.470360 -8.766662
19.385817 2.277316 -3.672767
9.982666 5.601303 -0.695421
13.275009 -6.147076 -4.244898
12.366282 -4.187223 -6.734534
11.306531 -1.279204 -5.076790
16.826303 -2.296945 -2.041698
16.087690 -1.706681 -5.548854
6.112074 -3.868537 1.007252
9.782755 -5.301756 -0.471524
14.676408 -5.823091 -0.683490
15.067441 0.586727 1.704064
10.267679 -6.097733 1.151845
15.503711 6.998399 -3.430277
9.870801 -2.536014 -1.918699
5.394776 0.008463 3.776950
14.707588 3.698380 -6.211318
12.947232 -2.220708 -2.366623
14.267921 5.959810 -1.486397
9.499970 -5.318302 -1.531546
10.792483 -4.385541 2.653593
12.187473 -2.630947 -1.336401
11.344465 10.640153 -1.348399
11.066028 5.563781 -5.652575
3.773912 5.388487 -6.302444
7.341095 0.667896 -5.041099
10.240514 8.421904 0.518512
15.501509 -1.279929 -7.790678
6.954590 0.521620 4.985534
15.914840 0.504792 -4.475155
14.378266 5.518469 -0.276807
19.134581 2.717905 -1.663448
6.728294 3.661897 -4.201567
13.686685 7.189194 -3.950854
15.328713 6.910806 -3.693055
7.866935 -2.122474 -5.657690
16.632576 -3.081229 -1.873199
7.997859 2.563549 1.573980
8.006901 2.864244 1.771840
9.070239 7.524397 -1.306259
18.054033 -2.784952 -1.192505
12.404064 8.508698 1.066032
12.297726 -3.937277 0.514142
10.472477 6.817487 -4.170632
13.798147 0.664820 -6.045261
13.245091 5.199344 -0.210719
16.073658 -4.403193 -3.162803
11.227506 3.942154 -9.959121
15.491580 6.339074 1.451066
10.303139 -0.559576 -2.439996
14.367044 8.478620 -1.728226
18.843664 0.367695 -2.275079
11.436040 7.664165 -4.433707
5.122895 -2.445692 -2.340710
7.670804 4.936848 -9.857305
13.409834 -5.756523 -1.966961
5.865800 1.478985 -9.708103
10.096310 -0.799140 1.036257
16.166882 -2.525972 -6.630823
12.083134 0.421323 -11.276883
9.029540 4.694697 -0.956131
16.520208 6.626841 2.828317
10.068372 0.181590 4.007400
17.068258 1.064094 -0.933824
14.082083 -0.112951 -2.962655
7.958270 3.200298 1.880141
4.355954 5.376380 -4.692599
10.249241 -1.034909 1.776694
12.233673 5.523239 -10.674645
14.299413 2.501625 2.463756
15.064016 4.529205 1.466930
7.673486 3.208085 0.826821
9.868153 6.286897 -5.578211
11.938757 0.127023 -4.882803
16.404079 2.554437 -7.508212
16.127262 3.523243 -1.362668
11.041965 4.208981 0.385263
10.108137 -2.410594 -1.018835
10.175661 3.499192 -8.517815
19.413988 0.052276 -3.179924
12.323559 0.542742 -0.914198
17.209095 1.897159 -5.036095
17.550077 4.587418 -2.735699
11.726358 -2.555036 1.551626
17.533670 1.105842 -6.796211
13.188225 5.202150 -0.259239
16.326735 3.380180 -3.567118
9.183624 -1.937290 -3.734470
7.056809 5.803187 -8.873361
3.085324 3.061451 -3.287418
10.491629 5.850091 -2.408349
7.785204 -5.352494 -5.443322
7.239132 2.980458 -1.399834
6.197487 -4.771989 -4.241489
12.310270 0.756024 -4.170811
13.040673 0.847723 -8.015657
16.205885 -1.291853 -7.839005
8.325315 -4.433000 -4.460163
7.889570 -4.951458 -4.102233
12.714072 8.003636 2.192659
12.066021 4.324629 -0.475107
14.727611 0.768230 -1.526260
11.897865 -6.285895 -2.825814
13.957773 3.150461 -1.794555
15.941175 6.081114 3.673098
9.510410 1.182637 -7.484756
8.736138 4.845891 -3.924146
8.067278 4.506703 -1.338557
19.360214 2.214860 -3.718267
13.605693 0.597408 -8.424892
9.362720 1.777989 0.636233
5.458766 -0.016897 3.848245
15.721400 4.113893 -8.075888
14.612164 -5.247318 -5.165078
15.772540 9.432097 -0.972631
11.441957 2.802385 4.972995
14.013179 -2.191784 -8.255710
11.145776 7.089249 -1.673629
18.721558 -0.502915 -5.044724
8.050513 1.835186 0.520540
16.016483 -2.981903 3.114728
8.429502 0.021374 -2.102834
11.466365 5.580120 5.557931
15.184897 8.965373 0.904234
9.041244 3.493515 5.001930
6.924356 5.365016 4.432302
14.891730 7.823937 -5.179434
8.149800 4.932922 -0.331575
12.327495 0.217192 1.132610
15.141994 -3.742148 0.162345
8.674108 1.584207 -3.512104
9.276045 5.127491 -4.616998
18.171762 0.627719 -3.742412
18.875534 1.524167 -7.147471
3.793404 5.407145 -6.366323
10.317179 -0.835432 2.053900
9.890742 7.687156 -2.494138
9.941752 0.076297 -4.498334
13.018457 -5.755881 -6.790199
14.117000 -4.672051 -3.080719
5.810285 -1.161153 -2.214597
14.023703 -0.843379 -10.282829
5.511858 -1.651045 -7.595680
3.825713 0.874233 -6.397073
13.094919 3.686587 -4.308132
6.662222 1.307830 -3.198634
10.785666 -3.234073 -5.523220
12.139506 0.590841 -6.523268
13.294227 6.059710 1.014298
8.403090 0.660464 -4.807652
6.741072 4.486677 2.951758
13.675272 -6.138712 -0.275870
9.780684 3.752733 -1.434049
10.279866 -2.606353 -2.297835
7.013688 0.968503 -3.930920
5.092447 6.391476 -2.809705
10.864017 3.336943 -5.498032
10.653520 1.216612 1.563254
14.305710 -0.772246 -7.535647
15.073393 1.285331 -8.689514
10.301529 -4.627780 2.295952
11.871691 -6.831736 -3.511921
16.272415 -2.445780 -8.290854
13.757040 -1.265950 -0.155841
19.620792 0.432562 -4.138177
9.962979 8.988455 -3.034660
18.433344 1.740059 -2.251485
18.880526 4.450566 -3.818476
11.418239 3.926481 2.097913
14.742992 4.422590 -9.320616
14.436241 -0.528088 1.551926
11.695355 -2.937277 -3.679648
18.940527 -0.089660 -1.194891
14.362321 8.503726 -0.277869
16.646891 1.054300 -0.388685
6.109107 -0.279463 3.982618
11.366431 -5.140904 -2.057102
10.510676 -5.856565 -2.379565
7.170702 -1.774514 0.432883
11.858938 -5.149225 -7.860163
16.344448 7.712139 -3.682941
10.022534 0.388605 -4.206688
2.745616 0.765581 -3.902768
16.349398 -2.132880 -4.163232
13.796102 1.769609 -3.515501
6.315556 5.567818 -1.941002
5.213899 -2.470025 -6.353382
9.653962 -3.296674 -4.767776
15.431308 -3.754637 2.099910
16.872675 7.348902 0.825314
12.924872 3.601878 -1.680467
7.522984 5.742130 3.705745
11.042537 5.112924 1.356886
5.623625 -0.244171 -4.497762
11.185913 -3.973704 2.821632
7.728706 -1.570446 -4.446294
9.316156 -2.283597 -5.589386
14.404090 4.167012 -3.971362
16.338499 8.936350 -1.944737
10.792134 3.550041 -3.766281
10.197560 4.214173 -10.190838
10.321548 -0.541474 -1.543859
7.115217 2.120043 4.342661
13.246757 5.995029 -8.384719
9.377160 -5.080075 -6.041027
11.848091 -5.163724 -7.874578
13.022555 -4.345388 -1.201115
9.960863 -1.584944 2.834651
11.495296 -1.237476 -6.986473
